Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,Customer Verbatiam,F_NPS_Score,TNPS,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket
18-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Limpopo,RED 600MB 50min - TopUp,I am satisfied with the conversation and the help,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
18-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 6GB 800min - TopUp,It was a tough day. Finally sorted. Better systems can be put in place to prevent fraud and criminality,10,Promoter,5,"Yes, straight away",Voice,Modify / Orders,35 - 44
01-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",Its was painless,9,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
02-08-2023 00:00,Migration,TopUp,Siebel_01,Eastern,"RED 1,2GB 200min TopUp",You always mess up with my account,0,Detractors,0,No,Voice,Migration / Orders,44 - 54
01-08-2023 00:00,Migration,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",I had to contact Vodacom for the past 4 months to do a simple sim swop. Horrible company I cannot wait until my contact ends and I can never come back.,0,Detractors,0,No,Voice,Migration / Orders,25 - 34
18-08-2023 00:00,PIN and PUK,Postpaid,TobiAssist_CC_C3D,Kwazulu Natal,RED 600MB 50min,I did enjoy ur service but the questions was getting Abit annoying .....but I understand that it's for security purposes ....the consultant was excellent and deserves to stay with url,9,Promoter,10,"Yes, straight away",Voice,PIN and PUK / Product,18 - 24
19-08-2023 00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,,RED Flexi 200,Everything is fine no complain,10,Promoter,10,"Yes, straight away",Voice,PIN and PUK / Product,44 - 54
19-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 1,2GB 100min TopUp",I was 100% satisfied. Thank you.,10,Promoter,1,"Yes, straight away",Voice,Bonus Bundle / Product,35 - 44
18-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 200,Very good service,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54
17-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",I still going to have an arrieas,10,Promoter,10,Too early to tell,Voice,Promise to Pay / Billing Enquiry,55 - 64
14-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 260,"The consultant was friendly, helpful and efficient. I was assisted.",10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54
02-08-2023 00:00,PIN and PUK,Postpaid,TobiAssist_CC_C3D,Western,"RED 1,2GB 100min",She knows her work,7,Passive,7,"Yes, straight away",Voice,PIN and PUK / Product,25 - 34
01-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 3,6GB 200min TopUp",I was helped for my request,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Promise to Pay / Billing Enquiry,18 - 24
02-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 400min",All right,10,Promoter,6,Too early to tell,Voice,Promise to Pay / Billing Enquiry,55 - 64
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 260,Good customer relation,10,Promoter,10,Too early to tell,Voice,Promise to Pay / Billing Enquiry,25 - 34
04-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 140,I like Vodacom,10,Promoter,9,No,Voice,Modify / Orders,25 - 34
04-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 140,Certified they where she's helping me,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,35 - 44
03-08-2023 00:00,Modify,Postpaid,Siebel_01,Western,RED 6GB 200min,I battled to get international  roaming set up.,8,Passive,4,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,65+
17-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,Because Vodacom is the best network,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,18 - 24
14-08-2023 00:00,PIN and PUK,Postpaid,TobiAssist_CC_MII,Kwazulu Natal,RED 6GB 800min,Blocked sim,10,Promoter,10,"Yes, straight away",Voice,PIN and PUK / Product,65+
02-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,Data - Top Up,I still don't have network in my area. This is really frustrating,0,Detractors,2,No,Voice,Modify / Orders,25 - 34
11-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Limpopo,RED 600MB 50min - TopUp,Why should we pay to see upcoming call on the contract Sim? This is absolutely wrong,0,Detractors,0,Too early to tell,Voice,Modify VAS / Billing Enquiry,25 - 34
17-08-2023 00:00,Detailed Data Usage,Prepaid,TobiAssist_CC_C3D,Kwazulu Natal,Prepaid150c,Because I got the help I needed thanks,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,NA
15-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",Consultant was very friendly and helpful!,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
01-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED 600MB 50min - TopUp,Happy,10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,55 - 64
17-08-2023 00:00,Modify,TopUp,Siebel_01,Western,Data - Top Up,I don't have time,10,Promoter,9,Too early to tell,Voice,Modify / Orders,55 - 64
02-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 260,Tobi keep on asking same question twice,9,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,35 - 44
03-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Kwazulu Natal,RED 600MB 50min,She was patient with me and allowed me to explain about my problem. And gave me some advice regards my inquires,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,35 - 44
19-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Mpumalanga,"RED 1,2GB 100min TopUp",I feel abused by vodacom I had to pay for July and August.... I try to reason with but you guy just blocked my phone. I still don't understand how and why must I pay for August and I was forced into paying for,10,Promoter,7,"Yes, but I had to contact Vodacom more than once",Voice,Promise to Pay / Billing Enquiry,35 - 44
01-08-2023 00:00,Modify,TopUp,Siebel_01,Central,"RED 2,4GB 600min TopUp",Very helpful,9,Promoter,8,"Yes, straight away",Voice,Modify / Orders,55 - 64
16-08-2023 00:00,Modify,TopUp,Siebel_01,,RED 600MB 50min - TopUp,Was assisted quick,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,18 - 24
15-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,Best Service,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,25 - 34
21-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,Amount not the same as agreed,8,Passive,5,Too early to tell,Voice,Credit Note / Billing Enquiry,25 - 34
17-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 1,2GB 100min TopUp",All right,1,Detractors,1,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
17-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 2,4GB 200min TopUp",The consultant  was very kindly and assisted me within a short period of time.,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,55 - 64
17-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Mpumalanga,RED VIP 20GB Unlimited,The conseltant lady was exelant,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54
15-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Central,RED Flexi 140,Easy to talk to helper,8,Passive,9,Too early to tell,Voice,Wasp Service - Opt Out / Billing Enquiry,65+
02-08-2023 00:00,PIN and PUK,Postpaid,TobiAssist_CC_MII,Eastern,Business Flat Rate Transnet,Good customer service,10,Promoter,10,"Yes, straight away",Voice,PIN and PUK / Product,NA
04-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",Because vodacom is the best,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,35 - 44
04-08-2023 00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min TopUp",Thank you so much for the lady who helped me. Her customer care is the best,5,Detractors,10,"Yes, but I had to contact Vodacom more than once",Voice,Invoice and Statement / Billing Enquiry,35 - 44
10-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 200,I am still being billed after I cancelled two contracts,4,Detractors,0,No,Voice,Credit Note / Billing Enquiry,65+
16-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,,RED 600MB 50min - TopUp,Best service,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
17-08-2023 00:00,Invoice and Statement,Postpaid,TobiAssist_CC_MII,Western,RED SELECT+,"Both agents I spoke to were very helpful, I am very pleased. Thank you",8,Passive,8,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,NA
18-08-2023 00:00,Modify,TopUp,Siebel_01,Central,RED 600MB 50min - TopUp,"The last person helped me satisfactorily unlike the one who helped me on the 31st of July 2023 and the two others who followed.


The one who helped me on the 17th of August 2023 and today, helped me to point where I gained my confidence in vodacom again ",10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,NA
18-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Central,"RED 1,2GB 100min TopUp","After speaking to the consultant I waited for quite some time for the system to open/pop up my details, however the consultant was engaging with me while holding the line updating me that he's waiting on the system.",9,Promoter,7,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
14-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 75,Excellent service.,9,Promoter,9,"Yes, straight away",Voice,Modify / Orders,44 - 54
02-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 260,Taylor was very helpful and she is very professional with her clients,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
10-08-2023 00:00,View and Block Content Services,Prepaid,ICAP_Prepaid_CallCentre,Limpopo,Prepaid150c,Excellent,10,Promoter,10,"Yes, straight away",Voice,View and Block Content Services / Billing Enquiry,NA
16-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 200,The lady was so friendly.even though I had to ask her what she said more than once due to the noise on my background.i got help before I ended the call I'm happy,9,Promoter,8,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,35 - 44
14-08-2023 00:00,Modify,TopUp,Siebel_01,Western,Top Up Data,Tobi was efficient,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED Flexi 440,Excellent service given,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
11-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Limpopo,Data - Top Up,The assistance given was very helpful,9,Promoter,10,"Yes, straight away",E-Service,Modify VAS / Billing Enquiry,35 - 44
02-08-2023 00:00,Modify,Postpaid,Siebel_01,Kwazulu Natal,"RED 2,4GB 200min",The outcome of my request resolved spot on without any delay and hesitation.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
15-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Limpopo,"RED 2,4GB 100min Top Up",Okay,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54
08-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,None for now,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Airtime Advance / Product,35 - 44
08-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 2,4GB 200min TopUp",ACCOUNT BEEN SUSPENDED WITHOUT NOTIFICATION AND PAYMENT WAS DONE BUT WAS NOT REACTIVATE TILL THE NEXT DAY,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,35 - 44
18-08-2023 00:00,Modify VAS,Postpaid,TobiAssist_CC_C3D,Eastern,RED 600MB 50min,Perfect call,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
18-08-2023 00:00,Modify,Prepaid,Siebel_01,Mpumalanga,Prepaid150c,100,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,NA
03-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 1,2GB 100min TopUp","1-Understood my quiry
2-have to wait an hour to 24 hrs before i can tell if resolved",8,Passive,7,Too early to tell,Voice,Modify / Orders,18 - 24
04-08-2023 00:00,Modify,TopUp,Siebel_01,Mpumalanga,"RED 1,2GB 100min TopUp",Ukuthi usisi bekanginceda ukhonile kuba neskhathi sami ngiyabonga kakhulu nichubeke nincede abanye,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
03-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",The service was good,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,18 - 24
08-08-2023 00:00,Unlock Account in Arrears,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED SELECT+,Friendly and knowledgeable staff,10,Promoter,10,"Yes, straight away",Voice,Unlock Account in Arrears / Billing Enquiry,44 - 54
02-08-2023 00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED 600MB 50min - TopUp,Vodacom is the best network nd easy to use as ur network provider,10,Promoter,10,"Yes, straight away",Voice,#!TransNameJourney!# / #!transTypeJourney!#,35 - 44
16-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 200,The lady was very professional,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,35 - 44
16-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 75,"The lady was patient and so humble, she took time to resolve the problem and explain what to fo next ",1,Detractors,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,35 - 44
11-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min,"The lady I spoke to was very attentive and helpful with my request, she explained everything clearly and further helped with my bill enquiry",10,Promoter,8,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
11-08-2023 00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_C3D,Western,RED 600MB 50min,Issue was resolved immediately,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54
11-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 200,I'm happy I got helped.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
17-08-2023 00:00,SIM Swap,TopUp,Siebel_01,Southern Gauteng,Top Up Data,Like the service,1,Detractors,10,Too early to tell,Voice,SIM Swap / Orders,35 - 44
14-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 2,4GB 100min Top Up",It was a subscription that it was talking my money,1,Detractors,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,25 - 34
17-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Eastern,RED Flexi 75,The person i spoke to was very friendly halpful.,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44
15-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 200,Service i got,5,Detractors,8,"Yes, straight away",Voice,Airtime Advance / Product,44 - 54
16-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,"RED 1,2GB 200min TopUp","Was satisfied with the way Veliswa handled my query, she was very patient with me",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
15-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min TopUp",Agent was understanding. Didn't have to explain myself too often,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,35 - 44
21-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,Request granted si im happy,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54
12-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",The lady was super efficient and pleassnt,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
11-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED Flexi 440,Very helpful and friendly,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
10-08-2023 00:00,Balance: Enquiry,Postpaid,Siebel_01,Kwazulu Natal,RED VIP 20GB Unlimited,The first person Anele did not really understand my request and almost did the incorrect thing.  The last person Zinhle assisted me very well understanding what I needed and advised accordingly,10,Promoter,9,"Yes, but I had to contact Vodacom more than once",Voice,Balance: Enquiry / Account,44 - 54
12-08-2023 00:00,Balance: Enquiry,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,"Zinhle on my last call, was AMAZING",8,Passive,10,"Yes, but I had to contact Vodacom more than once",Voice,Balance: Enquiry / Account,18 - 24
10-08-2023 00:00,SR Follow Up: Assisted,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 200,I had to phone several time...this problem is on going fr last year.its a bad reflection on good credit record.im trusting that this  is finally resolved,10,Promoter,5,Too early to tell,Voice,SR Follow Up: Assisted / General,55 - 64
08-08-2023 00:00,SR Follow Up: Assisted,TopUp,Siebel_01,Northern Gauteng,"RED 2,4GB 400min TopUp","Call agent was very effective and informative, very professional and well spoken. Easy to understand the options she gave me to make a decision.",10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,SR Follow Up: Assisted / General,35 - 44
08-08-2023 00:00,SR Follow Up: Assisted,TopUp,Siebel_01,Northern Gauteng,RED Flexi 200,Very satisfied.,10,Promoter,10,"Yes, straight away",Voice,SR Follow Up: Assisted / General,65+
08-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,Very satisfied,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
08-08-2023 00:00,Unlock Account Paid: Provisioning Removed (Auto),TopUp,Siebel_01,Southern Gauteng,"RED 3,6GB 800min Top Up",Good service from the lady who helped me,9,Promoter,10,"Yes, straight away",Voice,Unlock Account Paid: Provisioning Removed (Auto) / Account,25 - 34
